wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
352840237,0,59,71,24,1
352861048,240025,60,66,27,0
352880234,0,60,78,24,1
352900238,0,60,68,35,1
352920234,0,60,120,25,1
352940499,0,60,158,31,1
352960641,0,60,216,40,1
352981153,0,60,184,50,1
353001258,0,60,197,40,1
353021266,0,60,168,49,1
353041031,0,60,194,57,1
353061880,0,60,164,40,1
353081554,220506,61,101,41,0
353100454,0,61,92,24,1
353120329,0,61,58,24,1
353140219,0,61,53,18,1
353160201,0,61,45,18,1
353180194,0,61,37,17,1
353200180,0,61,61,14,1
353220233,0,61,57,22,1
353240221,0,61,57,19,1
353260218,0,61,57,19,1
353280218,0,61,64,19,1
353300232,0,61,81,23,1
353321102,239547,62,62,31,0
353340227,0,62,57,21,1
353360218,0,62,58,19,1
353380218,0,62,89,20,1
353400249,0,62,74,32,1
353420245,0,62,95,28,1
353440313,0,62,134,34,1
353460651,0,62,188,38,1
353480519,0,62,140,37,1
353500442,0,62,122,38,1
353520405,0,62,120,34,1
353540405,0,62,217,34,1
353561344,240242,63,120,34,0
353580401,0,63,135,31,1
353600413,0,63,177,31,1
353620460,0,63,120,32,1
353640400,0,63,120,31,1
353660397,0,63,120,31,1
353680397,0,63,105,31,1
353700363,0,63,88,27,1
353720283,0,63,57,25,1
353740213,0,63,64,17,1
353760229,0,63,59,27,1
353780218,0,63,56,19,1
353800948,239603,64,68,29,0
353820255,0,64,68,28,1
353840238,0,64,74,26,1
353860249,0,64,65,29,1
353880235,0,64,65,24,1
353900231,0,64,64,24,1
353920234,0,64,64,25,1
353940233,0,64,64,24,1
353960233,0,64,66,24,1
353980234,0,64,64,25,1
354000233,0,64,64,24,1
354020234,0,64,71,25,1
354041051,240103,65,65,26,0
354060236,0,65,69,25,1
354080240,0,65,66,25,1
354100236,0,65,66,25,1
354120237,0,65,67,26,1
354140234,0,65,65,24,1
354160238,0,65,66,25,1
354180233,0,65,92,25,1
354200372,0,65,188,31,1
354221040,0,65,219,57,1
354242257,0,65,176,53,1
354262458,221407,66,198,42,0
354281592,0,66,172,51,1
354301208,0,66,54,30,1
354320205,0,66,59,22,1
354340214,0,66,63,21,1
354360223,0,66,73,25,1
354380234,0,66,50,19,1
354400206,0,66,56,22,1
354420217,0,66,72,28,1
354440244,0,66,70,26,1
354460237,0,66,82,25,1
354480258,0,66,91,27,1
354501051,238593,67,69,34,0
354520236,0,67,66,22,1
354540234,0,67,64,22,1
354560233,0,67,68,22,1
354580239,0,67,67,24,1
354600236,0,67,73,22,1
354620241,0,67,65,23,1
354640232,0,67,75,22,1
354660248,0,67,67,27,1
354680233,0,67,65,22,1
354700231,0,67,66,22,1
354720238,0,67,73,23,1
354741061,240009,68,65,24,0
354760233,0,68,66,22,1
354780234,0,68,66,21,1
354800233,0,68,67,21,1
354820238,0,68,66,23,1
354840234,0,68,193,22,1
354861333,0,68,117,48,1
354880390,0,68,96,27,1
354900284,0,68,89,28,1
354920298,0,68,60,22,1
354940792,0,68,54,22,1
354960172,0,68,82,22,1
354981036,239974,69,72,30,0
355000232,0,69,56,21,1
355020220,0,69,70,26,1
355040243,0,69,71,25,1
355060242,0,69,74,25,1
355080248,0,69,71,25,1
355100245,0,69,80,25,1
355120258,0,69,73,27,1
355140243,0,69,76,25,1
355160252,0,69,70,27,1
355180244,0,69,75,26,1
355200245,0,69,71,26,1
355221086,240050,70,66,29,0
355240236,0,70,65,24,1
355260235,0,70,64,24,1
355280235,0,70,74,23,1
355300252,0,70,85,28,1
355320268,0,70,72,29,1
355340241,0,70,70,25,1
355360244,0,70,71,25,1
355380243,0,70,169,26,1
355401322,0,70,195,49,1
355421241,0,70,169,50,1
355442111,221024,71,199,43,0
355461595,0,71,204,50,1
355481302,0,71,132,43,1
355500410,0,71,90,35,1
355520302,0,71,57,24,1
355540214,0,71,76,23,1
355560749,0,71,63,29,1
355580213,0,71,71,22,1
355600238,0,71,46,24,1
355620190,0,71,59,17,1
355640229,0,71,72,24,1
355660244,0,71,79,29,1
355681095,238984,72,89,30,0
355700255,0,72,69,25,1
355720233,0,72,66,25,1
355740233,0,72,63,24,1
355760229,0,72,66,25,1
355780230,0,72,65,24,1
355800231,0,72,67,24,1
355820232,0,72,66,25,1
355840230,0,72,65,25,1
355860232,0,72,60,25,1
355880225,0,72,76,23,1
355900223,0,72,73,30,1
355921018,239922,73,80,41,0
355940238,0,73,71,24,1
355960242,0,73,69,25,1
355980240,0,73,92,24,1
356000400,0,73,165,30,1
356020849,0,73,178,39,1
356041196,0,73,166,38,1
356061010,0,73,179,47,1
356080904,0,73,174,36,1
356101393,0,73,140,38,1
356120434,0,73,102,44,1
356140329,0,73,82,24,1
356161017,239999,74,62,28,0
356180224,0,74,50,24,1
356200200,0,74,48,16,1
356220207,0,74,59,25,1
356240225,0,74,66,21,1
356260235,0,74,175,23,1
356280334,0,74,87,33,1
356300287,0,74,126,35,1
356320406,0,74,126,35,1
356340406,0,74,126,35,1
356360406,0,74,126,35,1
356380736,0,74,135,32,1
356401738,240720,75,135,37,0
356421344,0,75,126,33,1
356441339,0,75,126,33,1
356460731,0,75,126,33,1
356480404,0,75,126,32,1
356500403,0,75,122,31,1
356520425,0,75,125,35,1
356540386,0,75,125,35,1
356560400,0,75,126,32,1
356580404,0,75,125,33,1
356600400,0,75,124,32,1
356620399,0,75,127,31,1
356641249,239511,76,120,37,0
356660399,0,76,120,31,1
356680400,0,76,121,32,1
356700396,0,76,100,31,1
356720297,0,76,53,23,1
356740641,0,76,57,18,1
356760212,0,76,62,22,1
356780223,0,76,74,27,1
356800242,0,76,66,26,1
356820235,0,76,68,26,1
356840240,0,76,68,23,1
356860239,0,76,77,23,1
356881071,239821,77,79,28,0
356900231,0,77,73,29,1
356920253,0,77,69,27,1
