wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
1957338498,20517,609,187,19,0
1957356817,0,609,795,15,1
1957376038,37539,610,900,22,0
1957396907,20869,611,953,23,0
1957418309,21401,612,191,24,0
1957437025,0,612,780,29,1
1957456036,37727,613,1106,21,0
1957481339,25302,614,166,28,0
1957498804,0,614,878,15,1
1957516165,34826,615,1108,25,0
1957539234,23068,616,173,23,0
1957557142,0,616,818,15,1
1957576043,36809,617,972,28,0
1957597243,21199,618,970,21,0
1957617999,20755,619,169,26,0
1957637410,0,619,800,15,1
1957656076,38077,620,921,20,0
1957677861,21784,621,179,20,0
1957696578,0,621,802,14,1
1957716078,38217,622,973,19,0
1957738160,22082,623,903,21,0
1957758863,20702,624,171,20,0
1957776561,0,624,798,18,1
1957796069,37205,625,993,18,0
1957818225,22156,626,186,24,0
1957837278,0,626,829,15,1
1957856103,37878,627,948,21,0
1957878167,22063,628,198,23,0
1957897285,0,628,790,14,1
1957916060,37893,629,925,17,0
1957938901,22841,630,182,23,0
1957957409,0,630,816,19,1
1957976099,37197,631,157,24,0
1957995453,0,631,792,14,1
1958016071,39972,632,974,24,0
1958038167,22095,633,188,21,0
1958057283,0,633,796,14,1
1958076036,37869,634,950,21,0
1958099070,23034,635,177,24,0
1958116312,0,635,889,16,1
1958136174,37103,636,993,28,0
1958158149,21974,637,175,25,0
1958177355,0,637,897,19,1
1958196183,38034,638,981,27,0
1958219074,22890,639,161,24,0
1958237359,0,639,819,19,1
1958256092,37018,640,960,20,0
1958278135,22042,641,157,24,0
1958297140,0,641,785,14,1
1958316061,37926,642,997,19,0
1958338209,22148,643,191,24,0
1958357258,0,643,792,15,1
1958376035,37825,644,933,20,0
1958399168,23132,645,161,22,0
1958417195,0,645,789,16,1
1958436038,36870,646,924,22,0
1958458756,22717,647,171,27,0
1958477671,0,647,831,17,1
1958496103,37347,648,954,19,0
1958518228,22124,649,909,23,0
1958538932,20704,650,170,19,0
1958557488,0,650,820,14,1
1958576091,37159,651,958,18,0
1958598515,22424,652,910,21,0
1958618638,20122,653,962,19,0
1958638575,19937,654,172,19,0
1958656183,0,654,805,16,1
1958676085,37510,655,943,20,0
1958699124,23038,656,161,26,0
1958717284,0,656,840,14,1
1958736129,37004,657,165,30,0
1958756179,0,657,898,15,1
